rainfall,temperature,humidity,soil_N,soil_P,soil_K,crop_yield
122.5006243,31.819,57.84760008,81.1669,69.1302,65.8069,184.7061
94.68288041,24.3621,46.41377304,34.1357,58.65,12.444,149.8916
116.4520539,24.4223,73.55542487,55.6405,74.511,50.4001,187.2564
98.43205329,24.3352,57.63853073,71.4587,47.0578,13.8528,154.1427
58.06218131,18.6348,64.12716618,39.254,27.7436,36.3935,138.4263
98.33850519,27.9143,37.08591193,65.2724,73.3584,77.0157,174.8142
118.2818965,18.3004,66.73692648,54.4985,78.3242,26.6435,150.2838
71.82520616,32.7155,54.89722791,90.1959,21.5937,70.034,161.8881
137.5255158,28.3619,50.96109883,27.1901,59.7493,76.5679,162.4699
87.69646224,23.4171,74.48788087,46.3297,56.7663,24.8868,166.5806
70.88376927,29.6052,62.81180036,71.6074,25.2086,16.6792,143.4063
99.69358674,30.821,57.64802583,69.1575,41.0591,10.7937,158.7305
159.2801407,18.9221,76.77692069,70.3359,53.8907,64.0902,188.5042
140.3209517,37.9164,57.81541237,82.7094,13.0218,73.1441,156.1143
90.3641594,26.8499,45.40077087,23.3065,34.563,14.277,134.6733
159.8466887,18.1719,37.14490796,70.1851,26.741,40.2083,194.1013
92.46411393,23.3894,79.64384216,79.5831,39.5322,22.4119,164.7294
41.95543029,18.2668,52.72914178,84.5699,49.6853,56.246,151.5494
128.4644149,36.1765,70.97350088,69.5961,69.8708,66.9372,161.407
163.8347176,20.8883,56.59979789,34.1664,39.2637,31.5049,183.7072
182.8469059,30.2272,63.23495755,90.5518,56.0351,71.9628,203.3098
165.1223197,18.4966,74.70300245,34.6636,47.2773,56.3078,185.8593
136.8077015,26.9364,72.88430605,86.4976,65.2556,65.5275,194.5651
104.4518189,29.3785,72.3141342,33.1473,58.2907,34.986,149.8585
143.5618843,28.7995,46.56021696,32.1193,46.0305,69.2375,166.7355
168.5444603,16.3867,53.61069157,80.5291,44.5755,25.9294,190.2288
189.5043575,33.7915,59.05087361,24.2507,33.9697,67.542,171.6349
127.0762954,28.497,64.0647361,40.2563,63.5748,42.5013,173.6352
114.6372086,35.374,56.57202179,65.211,22.0483,26.5914,143.0098
133.7265807,28.2128,50.73477125,87.4525,46.9627,49.7708,190.4525
135.87987,29.4871,65.09103599,70.7161,53.8321,24.1104,184.1231
85.94320176,30.8504,68.70302306,41.4798,38.2529,19.6623,160.5941
163.4772543,26.7233,41.05852951,81.5861,49.4159,35.6874,204.256
102.7427876,29.9044,62.79429924,64.465,23.2813,36.9323,161.923
167.5543524,24.5082,57.12268472,96.6853,32.287,25.3938,200.1261
193.0241807,30.3332,59.24873264,90.4275,68.8399,72.4547,214.5751
185.8499349,29.9522,50.75188233,95.465,41.1701,46.0287,196.7885
160.7905899,33.1027,48.36968437,71.9602,30.6772,52.4773,176.6495
58.29463129,21.2017,87.78424318,64.5655,34.6791,11.4482,138.4118
95.39009852,29.727,61.45557379,96.2831,17.823,59.8853,169.1441
142.5056605,28.8605,39.46673066,27.9626,77.5397,32.9661,183.7364
62.53165876,17.8953,71.3249208,37.344,73.7424,28.7564,147.3568
139.1518481,27.6662,74.90762171,38.1654,72.8907,15.7663,181.2935
102.6668082,15.4089,100,32.8052,31.2456,60.7464,155.239
113.7412343,36.5768,49.94285508,61.7672,25.3633,35.3323,156.8335
199.4495156,24.5867,54.21464308,34.3666,21.3346,74.491,192.1934
95.56983057,11.4898,58.34766305,41.2839,75.9036,76.0008,159.7405
97.95446742,13.427,78.20022933,67.9446,41.791,33.3399,147.6052
135.2066199,31.7346,50.82570754,42.0383,13.195,61.2976,175.7349
146.8983065,17.3283,91.11775774,54.8593,63.0265,58.1849,187.7663
143.8968339,30.0545,35.72948902,40.3238,11.3591,10.9636,162.2185
124.7711432,28.9627,72.27814133,40.9124,30.1,30.3234,159.0857
91.60698494,34.7596,63.92316879,32.1029,43.4219,45.032,147.3301
33.95575373,24.6223,46.71545403,44.9797,12.4258,64.8202,121.7408
166.2401838,22.5338,56.48081086,86.2046,45.3945,39.5209,205.1173
109.9202528,26.4981,91.58105312,61.392,64.7219,10.9689,163.9509
85.16131419,26.0132,53.88488577,40.8943,62.1735,43.955,166.1499
65.99969437,27.2075,59.259008,73.0373,66.8774,70.1548,154.7908
110.8069842,26.2934,56.01741969,97.8513,39.8942,28.7142,179.6533
99.6407905,28.7915,54.7041155,56.1207,57.5444,28.6787,171.7089
110.858227,25.881,44.57189423,72.6501,74.5313,48.38,187.2832
125.7877283,32.1172,71.7691769,87.6514,25.5581,77.5132,186.9705
180.3042425,32.4245,32.16297173,99.577,75.3932,41.297,208.8574
142.3858223,17.7401,74.09827317,20.9893,74.2887,70.1945,170.6564
153.6730907,24.8032,53.68113932,41.3463,64.4117,20.9165,182.5058
163.1934043,21.1185,57.89275155,83.9694,31.6841,46.2714,198.8542
89.8171214,30.5956,47.01767713,90.4257,31.6624,71.8976,169.607
119.2258739,24.3742,56.03684395,29.7544,43.1915,20.481,168.7193
54.15651684,27.3641,63.30366762,48.7414,79.0103,48.723,145.6189
148.839025,28.8008,48.54176902,76.9662,15.8995,68.6307,173.8855
154.1526859,30.609,45.49575386,91.7455,58.5194,75.9669,196.932
141.1531671,26.1146,90.17799707,27.0851,51.9117,45.3768,175.1765
138.3381418,28.3037,73.41603194,55.9599,65.741,30.5141,185.8346
173.0731518,20.9535,61.41931606,24.2043,60.1718,46.3277,187.2196
20,29.3888,48.84633997,26.5753,32.8281,54.3559,124.234
129.4477178,34.8855,82.72715956,88.907,78.9982,20.5649,162.4683
79.12628143,30.9294,72.21303967,59.1643,52.1589,29.134,153.1536
104.5472965,22.322,53.43040035,36.5443,71.3818,13.102,144.2526
39.12381271,27.0339,54.61529042,39.1439,39.6107,36.8485,139.2015
89.23825473,25.1169,45.64969066,20.5557,11.2788,18.8032,129.8755
95.12999846,28.6025,60.92777853,51.9842,51.2431,75.5254,183.0364
141.8608804,22.4443,52.82933815,96.367,14.7679,46.2889,178.06
90.3590686,17.5808,45.42545793,59.3064,31.4067,29.8082,169.03
148.813246,16.7786,65.25572249,21.2225,14.9507,57.2849,150.6335
127.3650199,33.0027,88.34689066,81.9988,68.3134,17.4637,158.1194
80.41917504,22.4757,57.31894845,77.3479,22.7966,68.2229,153.7463
90.72598619,24.3674,63.75149531,49.9992,74.2322,14.6687,159.7655
165.1986229,34.0836,49.26063657,45.6164,62.0038,42.3028,184.8424
153.1934673,30.6198,87.19576693,20.3224,52.9228,72.9284,168.8333
121.4988311,21.884,45.5117703,49.8958,46.0466,27.779,161.471
157.5367891,29.6252,23.19520255,95.2074,52.1465,67.8767,209.167
152.9953957,28.5021,65.8866972,91.7266,79.0115,37.3826,210.3637
176.3600092,34.8672,51.79313883,77.8725,76.0653,31.5767,189.9265
49.60653667,19.6589,65.68081823,65.1916,55.164,46.3111,153.7129
162.0551398,44.1926,51.77163569,85.016,66.8398,46.5265,155.2205
126.6813834,20.6867,52.61254011,39.3438,67.1719,24.588,168.409
137.5518635,28.6648,36.33077019,28.398,30.1819,34.5938,166.9789
107.5642295,26.6466,69.50406989,51.1323,17.4792,13.28,151.2839
102.8012492,20.4465,61.8419528,99.7261,32.1069,16.9379,164.5522
80.13638569,26.4876,37.39624893,60.8465,44.0414,30.0421,169.1883
172.4126649,26.6278,61.55429793,62.8122,53.9207,52.2123,200.0816
67.38232148,26.4411,81.47041634,98.8498,65.4313,32.1256,167.1038
146.1171898,30.6273,46.06399888,43.3295,37.9573,24.0928,166.1116
86.02325766,20.313,71.89861888,37.7143,54.688,48.366,149.4728
140.9373386,21.8697,62.00586555,59.7837,62.404,25.7874,179.3251
86.46443721,15.5934,66.00442755,85.3239,20.8609,69.6771,148.247
119.7744591,32.1411,59.9893689,47.0465,30.4236,55.7782,160.4769
90.16441912,19.4615,68.4485002,38.9655,26.6208,22.4063,149.9268
144.2394351,26.4497,58.20089897,74.693,37.4572,24.2836,182.959
167.8184846,18.6331,50.39139097,57.0563,15.2176,60.1031,179.231
95.9125019,23.9512,44.59188021,96.7392,56.3752,70.6862,175.1992
146.8058127,24.6452,49.81925669,33.1262,32.9161,53.1653,183.8581
115.3538179,20.5018,60.0138227,52.6496,42.3009,34.8579,172.2048
146.7252632,27.2321,37.40366706,58.0139,42.7582,70.1323,190.1235
115.2386161,30.1114,72.04140078,30.0959,73.5908,34.9492,168.8266
209.7861172,24.4,72.84460534,67.2565,16.2037,74.8789,212.6093
130.0097908,24.2266,74.73507907,73.1158,10.7259,21.7456,177.4178
64.17352827,24.6222,50.09823255,85.1057,60.2113,55.4192,182.5617
108.1197283,25.8505,53.69838749,98.9949,66.373,25.0909,175.0024
147.8386377,24.6552,73.26980896,47.682,11.6853,61.6311,159.048
124.5597797,19.3855,79.21568862,92.4122,24.0494,26.0568,171.1773
107.8084087,18.818,66.77914781,94.4222,56.7467,23.3505,156.5797
94.46419448,27.425,66.13511478,64.0991,28.532,54.3119,177.4854
108.7919337,25.6738,67.85921702,77.8161,65.16,43.5082,200.2313
189.5392296,35.2269,80.20919042,22.132,64.7657,31.5318,156.8514
152.6803316,26.6214,67.25178908,62.1158,12.1936,19.0844,173.5822
181.9508275,26.8178,80.19714845,72.078,76.1211,66.0822,188.0255
141.66143,32.4485,38.02969961,96.131,23.3811,12.2767,178.698
125.0330574,13.9587,72.03650613,46.0976,29.5426,71.326,143.3557
158.0865222,21.1839,47.24257324,53.627,25.3924,31.5363,166.4033
128.6564282,22.3595,64.02472173,21.635,29.1973,63.0715,166.8186
99.00294293,15.7349,50.259666,89.5106,63.7537,44.5392,157.0902
207.8222272,27.9297,38.28751785,45.5351,11.9204,54.7702,197.5598
119.001549,21.8437,58.33753508,39.0925,51.5084,77.1828,187.608
62.02871477,22.3995,70.79903545,26.1132,22.8441,29.8252,133.2223
141.2061195,36.596,58.15058186,88.4834,72.1277,77.9459,178.493
176.9095128,17.033,72.12430641,65.9451,31.4801,56.7357,180.4264
136.206042,21.0793,54.87997015,59.1295,49.7617,45.3642,178.0099
145.6021209,22.5835,69.85305676,28.5866,20.55,66.6974,173.7453
200.7066667,29.7099,47.25805617,87.0424,29.348,13.4649,200.6749
161.4390331,18.5435,65.47061178,95.7568,15.1836,52.9123,181.3309
100.0356171,29.8397,32.47452515,37.9479,40.9636,76.0501,165.015
101.4694601,26.851,61.90315427,80.9562,76.585,56.6637,186.7476
77.48540929,18.4008,69.26775771,88.1751,60.5861,20.402,150.2254
59.4150953,27.5869,40.9029829,43.0878,20.7554,65.7243,144.9618
111.6593949,32.4466,62.07558687,83.3071,45.485,21.3245,162.7729
186.7242802,16.9218,55.14113912,25.3239,37.9278,40.817,188.088
78.78189756,39.5378,59.07450109,72.6911,34.3528,35.2071,127.6186
152.129378,19.2648,50.96868102,40.4456,42.8795,32.2754,169.8394
161.3028309,22.9637,81.18836107,89.2725,43.7306,61.1155,192.9147
82.11994988,25.6126,45.35230031,92.5344,51.6805,54.3487,163.4067
92.80068411,30.6705,54.5089917,63.5796,76.9739,25.5189,179.6994
154.8411817,30.7828,57.42538145,35.0678,40.9794,41.2214,193.7387
133.3494727,15.1435,40.01598345,52.1476,62.5768,15.5273,173.647
122.3336631,24.8805,44.90776305,66.9912,68.4447,62.463,188.5876
27.70893165,30.7837,94.60313087,37.6034,77.1939,10.1085,125.3458
51.78112013,27.0374,50.98537533,82.2676,31.4235,79.4111,155.9572
154.7290357,38.4358,72.80317602,82.4263,74.7094,52.8033,176.8694
74.5074804,10.2417,36.82338491,46.7999,74.6615,59.1387,135.1017
108.9469023,23.8142,63.51051443,70.7453,20.6575,20.2934,162.6184
156.3080984,32.0065,58.38494249,53.3308,63.4026,34.0564,185.0843
112.8977569,27.9296,39.76899941,29.8165,47.1396,35.8254,152.6178
148.1068764,19.7656,70.64899623,73.3165,59.7075,58.6509,189.88
139.8057077,27.5822,60.89310008,71.3115,14.9286,49.2716,175.4827
113.5713054,31.4306,61.46581423,57.8455,29.8865,21.6524,163.9396
98.44131983,22.8729,30.42540414,87.2791,71.7911,28.7229,172.2516
97.73604062,22.7267,83.79904364,36.5996,52.9335,54.7721,174.144
98.08316382,23.9611,22.92577364,98.8483,68.3097,77.1553,198.1804
192.0696604,24.5821,78.76799213,82.579,57.8145,61.6016,208.3836
158.5221283,30.0935,70.94087588,66.0001,35.9884,23.3332,181.9283
110.8278486,32.0576,50.28457184,79.7958,61.2738,60.4939,179.6478
97.55110835,15.1127,46.75116525,23.4022,78.4268,77.1594,157.1432
179.0324719,25.6545,47.45008581,66.1513,30.8839,23.498,196.3271
103.267485,23.9362,56.68946209,76.0284,59.9714,23.4802,176.7237
122.9939031,21.5555,20,32.1912,65.2154,47.4194,187.9628
137.6775929,23.4153,72.12199301,49.6629,39.172,15.1556,180.2812
53.75868591,15.7956,46.99320103,35.7553,21.6451,22.2064,116.1956
116.5889352,32.4925,71.06598538,84.6696,73.8999,46.8969,190.1249
67.82726233,19.7901,100,35.7426,74.9688,75.0246,166.9367
38.57419556,20.4588,67.49598778,60.2397,61.5872,64.9363,147.4487
184.6843796,24.5647,73.40858979,74.0138,71.497,62.5674,218.8624
153.0756961,34.8209,55.70446712,20.6244,63.7859,18.6394,160.8098
140.9881573,24.8963,44.82907423,42.716,49.0443,60.5823,185.8127
98.48565787,29.1583,61.27377506,73.1829,13.3145,44.3097,169.3201
124.3174098,28.2394,39.20977905,88.8514,43.8828,67.7192,188.0077
102.9371709,39.449,63.77314197,49.6424,70.9837,15.1987,125.4527
95.72062547,37.2543,68.39053858,78.4357,66.1974,37.0416,155.9248
61.80456609,34.0684,36.67624108,50.1638,57.3374,68.1289,152.022
83.12950793,29.5046,31.15627829,54.1222,30.052,52.3222,147.0076
103.6663644,38.0749,51.97421657,46.9198,28.8779,52.1835,136.0241
180.1406472,22.4208,50.46747405,99.4652,38.6041,29.1923,195.1137
233.2299485,34.5046,48.02987252,90.195,75.7537,47.3472,219.8775
22.22788053,36.3895,69.34725809,54.0148,17.9193,55.4049,111.6234
253.4860459,24.4413,46.7260621,62.7828,43.9775,78.3568,224.884
216.2960117,25.3524,48.53896337,80.6683,64.7641,74.2201,227.4346
172.2930584,20.536,40.67340685,99.5983,74.2276,37.806,209.6431
107.051224,21.1133,61.27293417,81.8275,56.7757,63.7778,189.6404
97.21638363,28.4036,69.5725517,74.0444,14.5646,78.4126,166.1931
68.1896084,37.6805,28.72647184,41.0526,56.9557,31.3073,118.4076
125.0330241,25.4475,72.97803806,62.0032,60.0942,76.3174,185.0083
107.9789813,35.4243,38.64947558,69.2865,18.891,18.5898,132.9477
97.268289,23.2589,69.13654829,96.803,39.6162,45.2124,176.1263
168.380913,11.4148,67.27427716,59.1483,73.0948,18.1128,165.231
76.67023653,18.8625,70.91827396,31.9157,36.319,34.6179,145.3777
67.87081895,14.675,65.15970589,62.1849,38.6993,11.6275,126.7829
185.4989828,32.9685,50.80861935,80.0961,72.1625,33.7449,186.4666
166.7065976,28.4974,64.75376569,61.0389,57.4903,28.1344,196.9919
77.60111292,18.3236,55.08603158,50.4108,51.4307,45.3002,159.9534
64.39113602,25.8554,58.60028029,78.4449,64.7642,77.1784,163.7763
153.5057382,30.6813,82.68524313,32.8746,65.8376,56.1143,169.7092
105.3104557,24.1102,91.73808958,38.6085,16.6276,76.5984,154.3169
55.18243817,27.1758,55.21522154,56.7493,45.6839,48.5574,158.5256
138.2042647,26.4293,59.5069829,52.6271,24.9632,58.975,189.6045
139.2098056,29.6313,44.8627112,53.2034,34.7357,10.016,162.6408
118.8557506,27.2399,78.39332858,35.9569,34.7446,39.0858,170.6354
96.67070647,16.5145,73.82259072,22.0894,35.5651,28.189,127.6563
218.7615861,11.5207,41.34421621,48.7969,47.6094,27.1929,186.031
114.5211804,28.7697,55.86868459,59.0992,56.5776,41.5281,180.7614
55.47869165,25.9295,54.61819686,32.4115,19.4675,67.9667,118.3315
119.4001148,10.2577,49.98810857,35.8512,30.0947,51.4703,131.2849
133.701424,29.4243,40.12023901,63.739,76.0657,15.7299,170.5961
136.0142839,33.576,81.35944773,84.6773,42.684,49.9322,182.4574
192.8213331,32.9682,51.440416,30.8406,32.8139,58.9586,196.3084
132.5013534,23.745,48.51480049,22.4186,60.7,32.1869,162.0216
111.1336808,18.1631,67.93473813,62.0367,68.6847,41.8391,139.9751
124.0236713,25.2353,45.39676803,46.2755,13.5255,22.8344,150.8884
71.29276021,19.1652,28.50779738,42.9774,12.3422,74.0141,156.0308
50.43031027,33.3385,67.23046912,93.3673,46.9808,78.6822,149.312
115.6247188,25.3947,33.89694635,62.1528,35.8503,11.1775,153.0817
99.66057347,27.883,37.58921366,64.3171,31.5287,11.6677,156.1735
102.4299949,25.9226,62.86958451,47.2099,60.4771,20.1255,175.1834
108.7936462,17.5084,55.50404876,59.4278,16.969,20.2851,155.6446
168.4876291,25.1447,52.5772544,82.2192,66.7033,14.1103,199.567
123.4887206,32.8906,47.41669472,71.0033,60.1247,15.7462,154.3321
118.2887203,29.7516,69.14696613,34.847,71.5123,15.5468,156.9079
65.84347648,31.3888,75.0345355,31.1619,13.6962,27.6053,125.7516
54.38361795,24.5154,78.05407329,64.4119,55.2882,22.3679,146.5272
154.3163126,27.7006,54.76207374,45.4555,47.948,13.0444,176.722
187.6313186,34.6717,43.28612929,28.303,31.3996,15.5863,164.0743
75.57597853,35.2481,58.13530258,37.064,19.3359,34.2414,119.2004
112.3096627,21.8273,57.68354086,46.0023,19.4833,37.63,161.6485
138.1397338,29.9907,52.78187539,34.8421,65.3529,16.7371,169.7901
122.3577401,33.2102,58.82821622,87.1413,64.3021,30.5723,186.8577
55.63278212,27.4465,74.31831523,60.8769,67.9878,69.3097,164.287
152.6333982,36.9349,49.54130045,55.5409,51.5067,14.5584,165.5132
147.0262944,27.0266,34.91076663,67.7909,27.2325,52.28,180.0716
79.21429348,23.8911,52.13681413,66.6374,59.6323,43.5207,163.3227
135.7635897,27.4996,54.18401826,81.995,26.6265,55.76,174.8665
142.695954,30.1358,70.13461995,86.375,62.1889,56.9872,196.5231
98.40126304,24.6444,59.7566892,89.9475,13.0828,19.7651,164.6485
82.27126603,18.788,55.88487373,46.5187,70.7752,18.2187,151.0377
111.987966,31.3292,44.43010242,44.651,67.9552,37.4961,170.5889
120.9041985,21.5636,53.53937066,44.2491,44.9396,72.2531,180.7406
122.9996689,18.7685,62.69564647,98.5496,21.071,73.8282,171.9889
57.69260578,33.7569,46.15466676,72.0597,32.9139,50.3631,142.004
136.0130255,26.4274,70.46923564,29.5199,18.2189,73.7088,159.9095
100.6170468,19.9841,78.24270681,42.6988,53.7233,16.1675,159.1621
93.89130875,22.0426,46.85517812,92.8397,76.1435,57.9945,188.9456
120.8447857,24.6494,53.91950696,29.6299,58.8333,44.3342,177.9535
191.9407809,22.1998,75.08945479,86.5803,60.081,56.7324,206.8548
100.7475804,32.9495,59.23106854,40.0006,37.8593,17.8563,137.4455
101.9420262,26.8224,53.35313227,36.3373,26.4384,38.6977,139.5136
63.90240194,19.7949,57.36684253,38.5781,59.257,36.4596,144.6379
99.40380232,27.3832,50.63796295,72.6175,50.5253,66.1973,178.5061
28.2414596,25.7061,50.77351333,81.0657,56.5491,11.247,133.3135
163.639757,33.5805,67.40622043,74.2904,67.7212,16.188,174.5206
110.4315914,23.8974,77.25398212,67.5656,22.7736,59.7604,162.8722
150.6340022,21.9426,33.0813587,31.7703,75.58,77.1391,190.5106
139.6291247,17.8554,65.31864036,98.9503,74.2363,66.7398,201.1403
205.6135179,27.3492,71.34162197,49.2715,32.5495,22.8622,194.1172
178.3131377,17.0473,61.13818004,37.0065,66.1549,53.9978,178.2387
158.0926173,28.1817,63.93821518,97.6246,77.3536,39.9814,202.5921
103.783325,22.6208,46.45727044,34.94,10.5399,27.9295,153.0456
143.1195008,20.5664,50.7851781,71.4076,14.6221,47.8886,190.7664
152.1628518,21.8074,40.7044933,80.3267,75.8185,69.2514,194.5221
262.6622744,15.6468,40.48314241,36.761,64.2649,58.4831,221.8713
100.3779316,18.9974,68.85892712,94.8363,38.3014,38.179,168.6982
96.81621901,32.8883,63.42348754,75.5545,26.9124,54.3502,163.552
90.0987443,22.4285,46.75128049,75.7142,56.9667,71.1136,181.6597
156.9069599,18.9548,58.40332865,26.5608,37.19,75.3747,179.3121
115.4623631,28.3239,71.34409999,44.8796,23.4301,63.4053,167.1328
85.52251539,22.5509,79.47829685,71.4505,55.7157,51.6189,167.06
120.9604841,18.5629,36.4860822,68.5519,50.5718,14.0509,160.9832
109.928409,24.9643,60.81662262,20.9239,76.4376,66.5714,181.8687
84.76193338,32.294,61.90205986,25.4662,44.9465,72.1228,147.127
135.5244801,24.1022,68.1408469,70.1521,16.8058,70.3158,180.7396
134.2139452,30.7734,49.7934197,44.7286,75.3477,19.9954,176.9067
52.63113007,19.0469,62.17512989,27.634,11.5429,19.0793,113.5545
98.0274388,26.9866,74.21489946,33.0062,78.3626,69.7591,171.5247
124.0966654,12.3085,60.56937428,57.1192,65.8685,15.5686,142.2472
150.748006,24.2098,60.40027979,43.0472,43.0518,20.6583,168.3745
57.86992756,33.3932,49.80158668,95.5164,31.0236,21.9028,151.807
115.4069337,36.1973,60.01622083,59.9772,35.735,32.2287,158.7658
158.1589337,28.4752,49.4442141,41.5713,78.3416,28.5684,186.7963
137.6282209,30.3154,57.25834009,86.8791,14.0691,29.2997,184.0422
117.8294012,24.9882,51.62425043,57.0585,53.2073,65.7873,183.0562
152.6540105,22.5405,55.19465828,71.9145,64.2013,15.0227,195.9137
167.9241248,20.2762,92.40224833,89.0742,35.2803,44.7246,188.8369
78.51967767,21.2412,63.34822693,90.0846,48.198,71.8775,156.3321
93.68386224,22.9716,37.31742152,28.2772,42.791,58.3226,157.0381
72.44702627,23.8648,68.69122877,53.8443,52.1594,13.0771,146.7658
163.3753294,32.9392,51.38756562,95.164,58.7824,36.0111,191.1698
104.5575226,31.4142,33.51392754,31.884,59.9727,36.1991,166.3117
178.9092218,27.0778,82.466825,59.1479,45.8396,53.7393,195.2942
147.5212654,21.4958,63.02965922,24.0252,64.6248,18.6964,168.696
89.12408876,22.1107,32.94929226,34.0153,36.337,18.0006,157.9792
112.1084536,30.0193,58.61137852,52.5592,34.5973,50.708,206.7448
67.36746067,31.684,29.59195425,43.5449,15.6579,25.6772,120.5636
85.86164288,22.1309,68.16512386,38.6164,59.575,67.0036,152.4261
147.5765286,18.2052,43.68123233,37.5422,59.8645,69.8055,181.5176
108.9149641,18.083,52.78511948,32.9938,30.6295,64.5215,165.5987
172.6464865,32.126,70.88686382,61.7734,51.4956,71.06,191.7725
122.0336085,20.9067,67.87951438,77.716,23.8587,21.4206,180.7417
79.83511096,17.854,73.06667919,95.8311,67.0516,59.7615,159.0602
136.8688357,31.544,40.33416939,24.9517,65.0642,17.8085,160.1321
110.9879759,25.3105,50.01804644,66.2598,72.5066,35.4524,175.0086
75.55766415,26.7658,53.0777594,53.5501,51.2981,76.3344,147.8518
79.80412093,30.7776,73.41591801,92.2124,17.6417,44.5821,140.9853
145.166126,21.2175,82.50034254,86.1069,67.1177,15.7664,180.5646
158.8382325,20.6465,88.00098267,58.6456,45.7544,20.6777,169.3546
68.24223298,16.4591,53.08378425,93.3584,67.2784,67.2588,164.6362
100.266126,30.4297,76.4100374,47.1176,12.343,47.0415,144.2746
186.0775107,27.597,43.09833059,35.1851,79.8334,22.1598,199.8724
115.712033,18.6852,62.30547414,50.1602,46.7916,77.8465,177.7369
115.4001804,27.4765,38.60013486,32.3044,73.3598,10.5232,158.7069
133.2274467,24.3904,51.28681261,81.8052,37.9814,44.8491,188.7329
141.1334547,24.8916,83.9991197,48.5303,72.5354,75.684,182.8474
57.48024405,32.7649,43.38262291,96.5956,10.8926,57.0373,134.5508
134.1472584,29.0849,70.49205444,98.565,61.8936,30.6286,172.6942
156.1492521,24.17,65.40564792,44.6869,68.4393,57.2477,186.2118
210.8961704,28.1292,85.98668765,73.1086,58.6998,47.7981,200.7598
35.16734441,30.1358,20,81.9764,43.8869,77.2098,146.7544
146.5149578,31.2141,35.96271505,60.6584,27.5433,72.1715,175.8234
58.13271941,15.6249,78.27014125,24.0185,33.6874,35.1239,121.577
152.3221532,33.8382,58.90181687,39.1535,41.2893,49.4202,176.6892
128.0156121,18.3464,80.92333877,84.9786,70.9653,58.2848,193.067
133.0850414,20.6499,55.34391887,88.3929,23.9816,12.2761,154.4494
76.46514536,32.9686,42.7839333,65.2645,61.0577,53.7053,147.8828
80.37756703,28.5062,75.43394495,66.2981,22.7103,15.4164,151.7754
73.89714518,28.656,79.89906904,72.9038,32.3962,68.3406,147.0618
134.0655683,15.9126,79.19782092,42.328,41.8874,24.9841,175.6761
184.8249852,18.6286,76.0836545,28.7698,56.1137,30.8572,186.1162
103.5055032,33.1038,59.44859087,51.8426,20.789,34.1368,131.9567
156.3790904,17.7258,54.93501781,74.018,50.2264,72.4716,183.9399
107.4707942,33.2478,59.88708632,77.4266,35.9623,58.5373,174.0794
96.22325468,36.0107,80.9375076,90.8048,13.4504,55.2816,147.2755
113.1747481,25.9318,40.16019869,79.1015,31.8805,68.0701,173.3369
86.3743945,24.2132,59.80563145,20.3162,36.1038,68.18,145.9954
51.42264095,27.7105,55.0764344,63.2949,62.8946,41.8696,153.8859
171.3724597,25.9523,38.57583758,90.7912,14.8229,23.6007,202.6283
105.7628871,21.9377,55.10502883,41.7735,54.3093,42.1718,168.1605
161.6865768,20.6651,39.70303195,52.4027,34.0474,57.192,193.2445
117.4498759,17.7148,59.1375896,27.9953,28.4973,11.8122,155.0793
109.7992999,34.9306,62.3630002,57.0415,65.8616,70.5723,171.3787
123.926795,23.0252,61.80325018,77.1917,38.8626,64.6478,180.7188
159.1550406,20.8175,87.02357445,53.9884,43.0997,25.2544,171.13
162.9164024,28.6004,67.35722079,31.4805,53.4096,62.4316,186.659
120.7585288,23.7759,61.87925875,30.7932,17.7052,43.2365,143.6423
97.73363782,18.1275,54.90136483,94.0092,37.7483,62.8475,171.4473
195.5416007,35.4204,47.93901872,98.6382,29.7066,34.3733,200.0163
91.83189941,30.0879,63.15502477,62.1624,50.7256,63.1115,160.1412
96.07125001,28.5265,51.15158362,37.7965,47.8424,78.1001,182.7652
128.1288412,18.1069,66.08258539,42.5989,45.3082,14.2564,168.6886
76.20016307,14.3919,71.09287753,56.6693,13.5601,44.7451,133.0597
51.72357237,30.7435,46.08000016,35.3568,12.9052,60.2414,131.4275
142.9843043,13.6178,65.97314135,55.2052,20.1434,77.736,166.1247
171.9638011,19.9281,57.86323499,41.4056,44.5724,20.0016,181.2429
153.7782362,19.4406,66.72506142,80.186,10.2366,43.0442,176.9411
153.7442159,25.1493,55.03549435,20.7244,54.558,15.5522,176.4804
101.5689781,21.3152,66.00729208,34.1511,39.9434,70.2416,166.2342
159.2543762,22.7324,60.67800354,30.3712,19.3917,12.387,165.0301
137.1227169,28.0809,38.81520342,88.8712,38.1164,60.2036,202.2153
153.5354913,23.2876,54.06200986,78.0736,43.2393,73.3857,192.6107
111.5980897,36.1818,63.26314779,86.1996,37.5172,25.8616,152.7769
88.9767182,28.6482,83.36701563,51.0168,73.4607,49.3619,164.0224
20,24.9335,73.71898628,45.2316,21.93,40.8297,137.5157
155.5866007,33.4164,75.30190081,86.2507,74.1793,72.7948,203.1135
70.29579966,34.1591,99.45243464,86.0822,67.4048,12.7917,151.6362
140.6910296,22.7578,37.87230606,44.8767,58.2202,16.1341,171.2658
106.2062207,22.4158,58.14301892,70.8482,63.9177,49.0974,178.9165
74.41548513,14.528,40.43940148,64.8502,47.066,14.6131,138.6094
81.51903537,31.4051,92.14434934,42.5051,40.4379,55.4323,160.312
178.6817619,21.0572,52.96219561,98.2195,15.4421,32.9581,200.7873
139.2045735,9.7737,31.80364633,42.4122,76.6255,42.2969,149.9854
